,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,vanilla,salt,sugar,sweetener,cocoa_butter,lecithin,company_continent,origin_continent,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey
1124,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego 60hr/ W.F. blend prototype,85.0,3.0,4,"spicy, mild bitter",1,0,1,0,1,0,SA,SA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1125,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Cacao Nacional W.F.,85.0,3.0,4,"fruity, floral, cooling sensation",1,0,1,0,1,0,SA,SA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1126,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Roberto,75.0,2.75,4,"sweet, vanilla, coffee",1,0,1,0,1,0,SA,SA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1127,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego 48hr/ W.F. blend prototype,85.0,2.75,4,"creamy, nutty, bitter, flat",1,0,1,0,1,0,SA,SA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego/ original micro,85.0,2.5,4,"crumbly, vanilla, bitter",1,0,1,0,1,0,SA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1129,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Cacao Nacional W.F.,75.0,2.5,4,"grassy, earthy, coffee",1,0,1,0,1,0,SA,SA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1130,Kerchner,United States,2013,Dominican republic,"La Red, Project Reserva, Guaconejo",70.0,3.75,3,"fatty, dark berry, grassy",0,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1131,Ki' Xocolatl,Mexico,2009,Mexico,Dark,72.0,2.0,5,"sweet, vanilla domintates, nut",1,0,1,0,1,1,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1132,Kin + Pod,Canada,2020,Colombia,"Tumaco, batch 113",70.0,3.25,3,"poor finish, cocoa, grassy",0,0,1,0,1,0,NA,SA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,Kiskadee,United States,2014,Dominican republic,"La Red, Guanconjeco",60.0,3.0,2,"gritty, overly sweet, citrus",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1134,Krak,Netherlands,2017,Mexico,Xoconusco,70.0,3.25,2,"medium roast, nutty",0,0,1,0,0,0,EU,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,Krak,Netherlands,2017,Belize,Belize,70.0,3.0,2,"gritty, sour, berries",0,0,1,0,0,0,EU,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1136,Krak,Netherlands,2017,Vietnam,Vietnam,70.0,3.0,2,"sticky, molasses, sour",0,0,1,0,0,0,EU,AS,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1137,Krak,Netherlands,2018,Mexico,"Xoconusco, triple turned",70.0,3.75,2,"intense, high acidity",0,0,1,0,0,0,EU,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1138,Krak,Netherlands,2018,Philippines,Kablon Farm,70.0,3.25,2,"nuts, dried fruit, grassy",0,0,1,0,0,0,EU,AS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1139,Krak,Netherlands,2018,Madagascar,Mava Sa Ferme D'ottange,70.0,3.0,2,"roasty, nutty",0,0,1,0,0,0,EU,AF,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,Krak,Netherlands,2019,Papua new guinea,Gazelle,70.0,3.25,2,"astringent, smomkey cocoa",0,0,1,0,0,0,EU,OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,Krak,Netherlands,2019,Colombia,H. Betulia B6,70.0,3.0,2,light color,0,0,1,0,0,0,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,Kto,United States,2014,Madagascar,Sambirano Valley,72.0,3.25,3,"strawberry, intense, sour",0,0,1,0,1,0,NA,AF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1143,Kto,United States,2014,Belize,Belize,90.0,3.25,2,"intense, spicy, pungent",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1144,Kto,United States,2014,Dominican republic,Elvesia,72.0,3.25,3,"spicy, molasses, earthy",0,0,1,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1145,Kto,United States,2014,Dominican republic,ROIG,72.0,3.25,3,"earthy, fatty, tea",0,0,1,0,1,0,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1146,Kto,United States,2014,Belize,Belize,72.0,3.0,3,"nutty, sour milk",0,0,1,0,1,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1147,Kto,United States,2014,Venezuela,Ocumare,72.0,2.75,3,"nutty, pungent, sour",0,0,1,0,1,0,NA,SA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1148,Kto,United States,2014,Peru,San Martin,72.0,2.5,2,"intense, pungent, tangy",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1149,K'ul,United States,2016,Brazil,"Bahia, Fazenda Camboa",70.0,3.75,4,"creamy, mild flavors",0,0,1,0,1,1,NA,SA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,K'ul,United States,2016,Ecuador,"Los Rios, Hacienda Limon, Heirloom",70.0,3.75,4,oranges,0,0,1,0,1,1,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1151,K'ul,United States,2016,Haiti,"Kafupbo, Petit Bourg, De Borgnes",70.0,3.25,4,"spicy, vanilla, dairy",0,0,1,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1152,K'ul,United States,2016,Peru,"Maranon, Fortunato No. 4",70.0,2.75,4,"astringent, unbalanced, off",0,0,1,0,1,1,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,Kyya,United States,2014,Dominican republic,Hispaniola,72.5,3.0,5,"vanilla, candy-like, sour milk",1,1,1,0,1,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1154,Kyya,United States,2014,Madagascar,Madagascar,72.5,3.0,5,mild vanilla and mild fruit,1,1,1,0,1,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,Kyya,United States,2014,Uganda,Uganda,72.5,2.5,5,"vanilla, earth, cardboard",1,1,1,0,1,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1156,Kyya,United States,2014,Ecuador,Ecuador,72.5,2.5,5,"intense, bourbon, vanilla",1,1,1,0,1,0,NA,SA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1157,L.A. Burdick (Felchlin),United States,2009,Madagascar,Madagascar,64.0,3.5,5,"smooth, rich, lemon",1,0,1,0,1,1,NA,AF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1158,L.A. Burdick (Felchlin),United States,2009,Bolivia,Bolivian,68.0,3.0,5,"rich, spice, cheese",1,0,1,0,1,1,NA,SA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1159,L.A. Burdick (Felchlin),United States,2010,Dominican republic,Dominican Republic,74.0,3.75,5,"simple, rich hot cocoa",1,0,1,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,L.A. Burdick (Felchlin),United States,2010,Grenada,Grenada,75.0,3.25,5,"creamy, cocoa, spice",1,0,1,0,1,1,NA,NA,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1161,L.A. Burdick (Felchlin),United States,2010,Venezuela,Venzuela,71.0,3.0,5,"cocoa, nutty, acidic, burning",1,0,1,0,1,1,NA,SA,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1162,L.A. Burdick (Felchlin),United States,2011,Ecuador,Quito,74.0,3.75,5,"spicy, roasty, coffee",1,0,1,0,1,1,NA,SA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1163,L.A. Burdick (Felchlin),United States,2012,Brazil,Brazil,70.0,4.0,5,"creamy, woody, nutty",1,0,1,0,1,1,NA,SA,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1164,L.A. Burdick (Felchlin),United States,2012,Venezuela,Chuao,68.0,3.75,5,"berry, rich cocoa dominates",1,0,1,0,1,1,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1165,L.A. Burdick (Felchlin),United States,2012,Peru,Peru,74.0,3.25,5,"floral, soapy, earthy",1,0,1,0,1,1,NA,SA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1166,La Cascade du Chocolat,United States,2019,Fiji,"Fiji, batch 51019",68.0,3.0,3,"unrefined, sweet, basic cocoa",0,0,1,0,1,0,NA,OC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,La Chorena,United States,2018,Belize,"Maya Mtn, Toledo",70.0,3.25,4,"molasses, high acidity",0,0,1,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1168,La Chorena,United States,2018,Guatemala,"Lachua, Cacao Verapaz",70.0,3.25,2,"tart, molasses, grits",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1169,La Chorena,United States,2018,Dominican republic,Oko Caribe,70.0,3.0,2,"anise, spicy, earthy",0,0,1,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1170,La Chorena,United States,2018,Peru,Maranon,75.0,3.0,2,"earthy, molasses, dried fruit",0,0,1,0,0,0,NA,SA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1171,La Feverie (Hasnaa),France,2018,Belize,"Maya Mtn, 2017 harvest",70.0,3.5,2,"fruit, cocoa, grape",0,0,1,0,0,0,EU,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1172,La Feverie (Hasnaa),France,2018,Guatemala,"Asochivite, 2017 harvest",70.0,3.5,2,"dry, melon, cocoa",0,0,1,0,0,0,EU,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1173,La Feverie (Hasnaa),France,2019,Peru,"Piura Blanco, 2018 harvest",72.0,3.5,2,"sandy, grapes",0,0,1,0,0,0,EU,SA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1174,La Maison du Chocolat (Valrhona),France,2008,Blend,"Cuana, 2008, Ven., Indonesia, Ecuad.",74.0,3.5,4,"roasty, dark berry, rich",0,0,1,0,1,1,EU,Unknown,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1175,La Maison du Chocolat (Valrhona),France,2009,Blend,Orinoco,60.0,3.75,4,"cocoa, caramel, sweet",0,0,1,0,1,1,EU,Unknown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,La Maison du Chocolat (Valrhona),France,2009,Venezuela,"Porcelana, Pariguan",69.0,3.5,4,"nutty, grassy, rich cocoa",0,0,1,0,1,1,EU,SA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,La Maison du Chocolat (Valrhona),France,2009,Ghana,Akosombo,68.0,3.25,4,"rich cocoa, burning sensation",0,0,1,0,1,1,EU,AF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,La Maison du Chocolat (Valrhona),France,2009,Blend,Kuruba,60.0,3.0,4,"rich, sweet, cocoa, intense",0,0,1,0,1,1,EU,Unknown,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1179,La Maison du Chocolat (Valrhona),France,2011,Grenada,Grenada,68.0,3.5,4,"rich, vegetal, banana, spice",0,0,1,0,1,1,EU,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1180,La Maison du Chocolat (Valrhona),France,2012,Dominican republic,Loma Sotavento,66.0,3.5,4,"nutty, pear, sour milk",0,0,1,0,1,1,EU,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1181,La Maison du Chocolat (Valrhona),France,2013,Trinidad and Tobago,Tobago,60.0,3.25,4,"creamy, rich, dairy, nutty",0,0,1,0,1,1,EU,NA,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1182,La Maison du Chocolat (Valrhona),France,2013,Ecuador,"Acarigua, w/ nibs",56.0,3.25,4,"sweet, nutty, cocoa",0,0,1,0,1,1,EU,SA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,La Maison du Chocolat (Valrhona),France,2013,Blend,"Cuana, 2013, Africa, Carribean, C. Am.",74.0,2.75,4,"brownie, cocoa, sour, sweet",0,0,1,0,1,1,EU,Unknown,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1184,La Rifa,Mexico,2018,Mexico,"Almendra Blanca, Blanco Marfil, Jimenez Garcia",70.0,3.5,2,"rich cocoa, mild fruit & nut",0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,La Rifa,Mexico,2018,Mexico,"Uranga, Chiapas, Jimenez Garcia farm",70.0,3.5,2,"citrus, prononced orange",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1186,La Rifa,Mexico,2018,Mexico,"Xoconusco, Chiapas, Coop CASFA",70.0,3.0,2,"mild hammy, roasty, sour",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1187,Laia aka Chat-Noir,France,2014,Cuba,Cuba,70.0,2.75,4,"fatty, roasty, coffee, off note",0,0,1,0,1,1,EU,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1188,Laia aka Chat-Noir,France,2014,Blend,Trinidad-Tobago,68.0,2.75,4,"nutty, woody, leathery",0,0,1,0,1,1,EU,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1189,Laia aka Chat-Noir,France,2015,Vietnam,"Lam Dong, Batch 153",75.0,3.75,4,"creamy, mild honey, floral",0,0,1,0,1,1,EU,AS,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1190,Laia aka Chat-Noir,France,2015,Sao Tome and Principe,"Sao Tome, Batch 151",75.0,3.5,4,"rich, roasty, nutty, smoke",0,0,1,0,1,1,EU,AF,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1191,Laia aka Chat-Noir,France,2015,Peru,"Peru, Batch 51/100",75.0,3.25,4,"sandy, fatty, roasty, fruit",0,0,1,0,1,1,EU,SA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1192,Laia aka Chat-Noir,France,2015,Brazil,"Bahia, Batch 148",75.0,3.25,4,"smokey, rich cocoa, spice",0,0,1,0,1,1,EU,SA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1193,Laia aka Chat-Noir,France,2015,Cuba,"Cuba, Batch 59/100",75.0,3.0,4,"slight burnt, astringent, fruit",0,0,1,0,1,1,EU,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1194,Laia aka Chat-Noir,France,2015,Republic of Côte d'Ivoire,"Ivory Coast, Batch 56/100",75.0,3.0,4,"roasty, nutty, rich cocoa",0,0,1,0,1,1,EU,AF,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,Laia aka Chat-Noir,France,2015,Madagascar,"Madagascar, Batch 59/100",75.0,2.75,4,"roasty, sour, cardboard",0,0,1,0,1,1,EU,AF,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1196,Laia aka Chat-Noir,France,2015,Vietnam,"Vietnam, Batch 50/100",75.0,2.75,4,"gritty, roasty, waxy, off",0,0,1,0,1,1,EU,AS,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1197,L'Amourette,United States,2012,Venezuela,Carenero Superior,75.0,3.0,5,"chalky, fatty, sweet",1,0,1,0,1,1,NA,SA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1198,L'Amourette,United States,2012,Venezuela,Rio Caribe,75.0,3.0,5,"chalky, cocoa, tangy",1,0,1,0,1,1,NA,SA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1199,L'Amourette,United States,2012,Blend,"Peru, Ecuador, Venezuela",72.0,3.0,5,"fatty, nutty, woody",1,0,1,0,1,1,NA,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1200,L'Amourette,United States,2016,Nicaragua,Rugoso,80.0,3.5,2,"spicy, grassy, roasty",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1201,Land,United Kingdom,2018,Nicaragua,"Nicaliso, Bocay",73.0,3.5,3,"complex, dairy, roasty",0,0,1,0,1,0,EU,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,Land,United Kingdom,2018,Honduras,San Pedro Sula,70.0,3.25,3,"sandy, rich cocoa",0,0,1,0,1,0,EU,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1203,Land,United Kingdom,2018,Nicaragua,Nueva Guinea,71.0,3.0,3,"simple, earthy, cocoa",0,0,1,0,1,0,EU,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1204,Landmark (Amano),United States,2017,Bolivia,"Tranquilidad, Itinez Province",74.0,3.75,3,"well balanced, melon",0,0,1,0,1,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1205,Legast,Belgium,2019,Peru,Piura,70.0,3.5,3,"sandy, light color, grape",0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1206,Legast,Belgium,2019,Costa rica,Upala,70.0,3.25,3,"base cocoa, mild ham, woody",0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207,Legast,Belgium,2019,Colombia,"Chucuri, finca los lagos el Carmen",70.0,2.75,3,"sandy, off, hammy",0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1208,Letterpress,United States,2014,Peru,Maranura,70.0,3.5,2,"intense, sticky, cocoa",0,0,1,0,0,0,NA,SA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1209,Letterpress,United States,2015,Trinidad and Tobago,"San Juan Estate, Gran Couva",70.0,3.5,2,"cocoa, spice, fruit",0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1210,Letterpress,United States,2015,Tanzania,Kokoa Kamili,70.0,3.5,2,"subtle, spicy, banana",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1211,Letterpress,United States,2015,Bolivia,Beniamo,70.0,3.25,2,"dried fruit, nutty, mushroom",0,0,1,0,0,0,NA,SA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1212,Letterpress,United States,2015,Dominican republic,"La Red, Guaconejo",70.0,3.25,2,"red fruit, brownie",0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1213,Letterpress,United States,2015,Costa rica,San Andres,70.0,3.0,2,"roasty, black pepper, woody",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1214,Letterpress,United States,2016,Liberia,Liberia,70.0,3.25,2,"floral, black licorice",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1215,Letterpress,United States,2017,Peru,Ucayali,70.0,4.0,3,"mild, licorice, coffee, cocoa",0,0,1,0,1,0,NA,SA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,Letterpress,United States,2017,Honduras,"La Masica, Batch 7, FHIA",70.0,3.5,2,"strong raspberry, mocha",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,Letterpress,United States,2017,Belize,"Maya Mtn, Batch 18, Heirloom",70.0,3.25,2,"smokey, mild berry",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,Letterpress,United States,2018,Ghana,Ashanti,70.0,3.75,3,brownie,0,0,1,0,1,0,NA,AF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,Letterpress,United States,2019,Jamaica,"Bachelor's Hall, batch 0001",70.0,3.25,3,"woody, mocha, molasses",0,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1220,Letterpress,United States,2019,Bolivia,"Tranquilidad, beniano",70.0,3.25,3,"spoiled milk, sweet, molasses",0,0,1,0,1,0,NA,SA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1221,Levy,Finland,2014,Madagascar,Sambirano,71.0,3.5,3,"sandy, citrus",0,0,1,0,1,0,EU,AF,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1222,Lilla,Finland,2016,Madagascar,Madagascar,70.0,3.0,2,"sweet edge, bright fruit, off",0,0,1,0,0,0,EU,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1223,Lillie Belle,United States,2012,Peru,La Selva,68.0,3.75,2,"rich cocoa, spicy edge",0,0,1,0,0,0,NA,SA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,Lillie Belle,United States,2012,Peru,Perfect Illusion,65.0,3.5,2,"creamy, strawberry, cocoa",0,0,1,0,0,0,NA,SA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1225,Lillie Belle,United States,2012,Bolivia,"Bolivia, Wild Thing",68.0,3.5,2,"fatty, nutty, melon like",0,0,1,0,0,0,NA,SA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,Lillie Belle,United States,2012,Bolivia,Wild Thing,68.0,3.5,2,"fatty, grassy, cocoa",0,0,1,0,0,0,NA,SA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1227,Lillie Belle,United States,2012,Dominican republic,"The Other One, Grand Cru",74.0,3.0,2,"fatty, roasty, cocoa",0,0,1,0,0,0,NA,NA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1228,Lillie Belle,United States,2012,Blend,"Purple Haze, Venezuela, Dom. Rep.",75.0,2.75,2,"grits, roasted, nutty",0,0,1,0,0,0,NA,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1229,Lindt & Sprungli,Switzerland,2007,Blend,Excellence (US Version),85.0,3.0,4,"harsh burnt, mild cocoa, tang",1,0,1,0,1,0,EU,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,Loiza,Puerto rico,2013,Puerto rico,Puerto Rico,65.0,2.5,5,"black pepper, vanilla, harsh",1,0,1,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1231,Lonohana,United States,2013,United States,"Hawai'i Island, Hawaiian Crown, Kona Vanilla",70.0,3.5,4,"sandy, floral, vanilla, candy",1,0,1,0,1,0,NA,NA,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1232,Lonohana,United States,2013,United States,"O'ahu Island, Opaeula Estate, Nene, CG Exclusive",71.0,3.0,4,"aluminum, mild coffee, roasty",1,0,1,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,Lonohana,United States,2013,United States,"O'ahu Island, Opaeula Estate, Ele'ele",72.0,3.0,4,"strong, brandy, smoke",1,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1234,Lonohana,United States,2014,United States,"O'ahu Island, Haleiwa, Lonohana E., Kanahiku",70.0,3.75,2,"spicy, candied, complex",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1235,Lonohana,United States,2014,United States,"O'ahu Island, Haleiwa E, 2014",75.0,3.75,4,"dairy, pudding",1,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,Lonohana,United States,2014,United States,"O'ahu Island, Haleiwa E, 2014",65.0,3.25,4,"sweet, candy-like, nutty",1,0,1,0,1,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,Love Bar,United States,2015,Nicaragua,Nicaragua,75.0,2.0,2,"multiple off flavors, metallic",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,Love Brown,Taiwan,2018,Nicaragua,Chuno,78.0,3.5,2,intense mocha flavor,0,0,1,0,0,0,AS,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,Love Brown,Taiwan,2018,Nicaragua,O'Payo,80.0,3.25,2,"nutty, mild dairy",0,0,1,0,0,0,AS,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,Love Brown,Taiwan,2018,Indonesia,Sumatra,70.0,3.0,2,"smokey, earthy, cocoa",0,0,1,0,0,0,AS,AS,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1241,Love Brown,Taiwan,2018,Nicaragua,Medalla,75.0,2.5,2,potting soil,0,0,1,0,0,0,AS,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,Luisa Abram,Brazil,2017,Brazil,"Rio Purus, 2016 Harvest",81.0,3.25,2,"oily, burnt, earthy",0,0,1,0,0,0,SA,SA,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1243,Luisa Abram,Brazil,2018,Brazil,"Rio Acara, Wild Amazon",70.0,3.0,2,"rustic, basic cocoa, earthy",0,0,1,0,0,0,SA,SA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1244,Luker,Colombia,2010,Colombia,Santander,65.0,3.5,5,"marshmallow, rich brownie",1,0,1,0,1,1,SA,SA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,Luker,Colombia,2010,Blend,"Macondo, Colombia, Ecuador",60.0,3.0,5,"sticky, marshmallow, cocoa",1,0,1,0,1,1,SA,Unknown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1246,Luker,Colombia,2010,Blend,"Misterio, Colombia, Ecuador",58.0,3.0,5,"watered down coffee, cocoa",1,0,1,0,1,1,SA,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
