,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey,company_continent,origin_continent
1376,1347,Mesocacao,Honduras,3.197530864197531,Honduras,Honduras,70.0,3.5,3,"intense, grassy, spicy, rich",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1377,1351,Mesocacao,Honduras,3.197530864197531,Nicaragua,"La Tronca, Matagalpa",80.0,3.5,3,"dried fruit, rich cocoa",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
1378,1347,Mesocacao,Honduras,3.197530864197531,Honduras,Honduras,80.0,3.25,3,"intense, ham, butterscotch",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1379,1351,Mesocacao,Honduras,3.197530864197531,Nicaragua,"La Tronca, Matagalpa",70.0,3.25,3,"acidic, pomegrant, brownie",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1380,1494,Mesocacao,Honduras,3.24375,El salvador,El Salvador,70.0,3.0,3,"dairy, caramel",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1381,1494,Mesocacao,Honduras,3.24375,El salvador,El Salvador,80.0,2.75,3,"fatty, bitter, woody, roasty",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.205074235907952,3.211668839634941
1382,2250,Mestico,Brazil,3.1915555555555555,Brazil,"Fazenda Bonanca, Bahia",75.0,2.5,3,"earthy, floral, rubbery",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.1836512421545726,3.2241003271537623
1383,1267,Metiisto,Sweden,3.197530864197531,Madagascar,"Akesson Estate, batch 10",72.0,3.5,3,"creamy, fatty, mild cherry",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2186609686609686
1384,1267,Metiisto,Sweden,3.197530864197531,Brazil,"Fazenda Sempre Firme P., Bahia, batch 7",70.0,3.0,3,"fatty, creamy, olive",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
1385,2170,Metiisto,Australia,3.1915555555555555,Solomon islands,Tenaru,67.0,3.75,3,"dried fruit, mild hammy",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.2484785562022997,3.223404255319149
1386,2166,Metiisto,Australia,3.1915555555555555,Solomon islands,"Patovaki, Paspaskato Is",72.0,3.25,3,"roasty/smokey, high acidity",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2484785562022997,3.223404255319149
1387,1688,Metropolitan,Netherlands,3.24375,Blend,South America,70.0,3.5,3,"accesible, simple cocoa note",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
1388,2210,Meybol,Germany,3.1915555555555555,Peru,Piura Blanco,70.0,3.5,3,"grape, mild smoke, sandy",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.223530513554012,3.2241003271537623
1389,24,Michel Cluizel,France,3.0625,Dominican republic,Los Ancones P.,67.0,3.75,4,"creamy, raisins, licorice",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.211668839634941
1390,24,Michel Cluizel,France,3.0625,Madagascar,Mangaro P.,65.0,3.75,4,"grapefruit, spices",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.223530513554012,3.2186609686609686
1391,24,Michel Cluizel,France,3.0625,Papua new guinea,Maralumi P.,64.0,3.75,4,tropical fruit and mild smoke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.223404255319149
1392,24,Michel Cluizel,France,3.0625,Sao Tome and Principe,Tamarina,70.0,3.0,4,"creamy, licorice, herbs",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.2186609686609686
1393,24,Michel Cluizel,France,3.0625,Blend,Carre Amer,60.0,2.0,4,"sweet, crisp nibs",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
1394,24,Michel Cluizel,France,3.0625,Blend,Carre Grand Noir,85.0,2.0,4,bitter coffee flavor,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
1395,81,Michel Cluizel,France,3.0625,Blend,Noir Infini,99.0,2.0,4,"smooth, bold, bitter",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
1396,117,Michel Cluizel,France,3.1666666666666665,Venezuela,"Carenero Superior, Concepcion",66.0,3.5,4,"cocoa, orange",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2241003271537623
1397,135,Michel Cluizel,France,3.1666666666666665,Sao Tome and Principe,Vila Gracinda,67.0,3.5,4,"creamy, smoke, raspberry",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3.223530513554012,3.2186609686609686
1398,963,Michel Cluizel,France,3.2069444444444444,Mexico,"Chiapas, Mokaya P.",66.0,3.75,4,"raisins, melon",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.211668839634941
1399,2020,Michel Cluizel,France,3.3627450980392157,Colombia,El Jardin,69.0,3.25,4,"sandy, earthy, fatty",1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
1400,2438,Michel Cluizel,France,3.1333333333333333,Guatemala,La Laguna Plantation,70.0,3.5,4,"dairy, cocoa, fatty, apple",1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.211668839634941
1401,2270,Michel Cluizel,France,3.1333333333333333,Brazil,Riachuelo Plantation,70.0,3.0,4,"sandy, grits, nutty, vanilla",1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.223530513554012,3.2241003271537623
1402,887,Middlebury,United States,3.2069444444444444,Indonesia,"Balinese, Java",70.0,2.5,4,"leather, salt",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.203216374269006
1403,887,Middlebury,United States,3.2069444444444444,Bolivia,Alto Beni,75.0,2.0,4,"sticky, cardboard, why bother",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.205074235907952,3.2241003271537623
1404,887,Middlebury,United States,3.2069444444444444,Blend,Houseblend,65.0,1.5,4,"chemical, salt, wtf",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.086734693877551
1405,1117,Middlebury,United States,3.2148876404494384,Belize,Belize,80.0,3.25,4,"strawberry, cream, spice",1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
1406,1117,Middlebury,United States,3.2148876404494384,Dominican republic,La Red,75.0,2.5,3,"molassses, palm, spicy",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.205074235907952,3.211668839634941
1407,1490,Middlebury,United States,3.24375,Dominican republic,Oko Caribe,75.0,3.75,3,"spicy, rich, mint",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1408,1490,Middlebury,United States,3.24375,Venezuela,"Patanemo, Epoch, Donaldo",75.0,3.75,3,"nutty, grassy, woody",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.205074235907952,3.2241003271537623
1409,1490,Middlebury,United States,3.24375,Belize,Maya Mountain,80.0,3.5,3,"woody, lemon, mild bitter",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.205074235907952,3.211668839634941
1410,1490,Middlebury,United States,3.24375,Trinidad and Tobago,San Juan Estate,70.0,3.5,3,"black pepper, dairy",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1411,1538,Middlebury,United States,3.24375,Nicaragua,"Matagalpa, Cacao Bisiesto",70.0,3.5,3,"rum, herbal, rich",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1412,1538,Middlebury,United States,3.24375,Tanzania,Kokoa Kamili,75.0,3.25,3,"banana, melon, fatty",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
1413,2112,Mike & Becky,Belgium,3.1915555555555555,Belize,"San Jose, Toledo, 2017 harvest",70.0,3.5,3,"grape, cocoa",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
1414,2112,Mike & Becky,Belgium,3.1915555555555555,India,Idukki,70.0,3.25,3,"candy spices, sweet",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.203216374269006
1415,2114,Mike & Becky,Belgium,3.1915555555555555,Peru,"Maranon, 2017 harvest",70.0,3.25,3,"complex, true to origin",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
1416,2112,Mike & Becky,Belgium,3.1915555555555555,Dominican republic,"Oko Caribe, hispaniola, 2017 harvest",70.0,3.0,3,"fatty, simple",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
1417,825,Millcreek Cacao Roasters,United States,3.2069444444444444,Ecuador,Ecuador,70.0,3.5,4,"wine, brownie batter",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
1418,1073,Millcreek Cacao Roasters,United States,3.2148876404494384,Ecuador,Ecuador,70.0,2.5,4,"unrefined, burnt nuts, vanilla",1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.205074235907952,3.2241003271537623
1419,2346,Millesime,Belgium,3.1333333333333333,Ecuador,"Los Rios, Arriba, 2017 Harvest",70.0,3.0,3,"sandy, nutmeg, astringent",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
1420,2346,Millesime,Belgium,3.1333333333333333,India,"Kaithapara Village, Idukki, Kerala, 2017 H.",74.0,3.0,3,"dry, sandy, empty, sweet",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.203216374269006
1421,2346,Millesime,Belgium,3.1333333333333333,Brazil,"Fazenda Leolinad, Bahia, 2017 H.",76.0,3.0,3,"dry, sandy, dirt, empty",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
1422,2214,Milton,Japan,3.1915555555555555,Peru,"Piura Gran Blanco, Sisyu & Kiriyana Phoenix",70.0,3.75,2,"grape, thick, chewy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.206741541366628,3.2241003271537623
1423,2210,Milton,Japan,3.1915555555555555,Madagascar,Ambanja,70.0,3.5,2,"cocoa, mild pear, sticky",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.206741541366628,3.2186609686609686
1424,2214,Milton,Japan,3.1915555555555555,Vietnam,Ben Tre,70.0,3.25,2,"cocounut, late sour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.206741541366628,3.203216374269006
1425,2214,Milton,Japan,3.1915555555555555,Brazil,Bahia,70.0,3.0,2,"intense, sour, hammy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.206741541366628,3.2241003271537623
1426,607,Mindo,United States,3.1888297872340425,Ecuador,Ecuador,77.0,2.75,3,"dry, coffee notes from roaster",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
1427,2382,Mindo,United States,3.1333333333333333,Ecuador,"Ecuador, lot# 181220",67.0,2.75,3,"sandy, harsh, floral",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
1428,1920,Minimal,Japan,3.236046511627907,Haiti,"Acul-du-Nord, 2015",70.0,3.5,2,"gritty, sweet, earty",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.206741541366628,3.211668839634941
1429,1960,Mirzam,United Arab Emirates,3.3627450980392157,Vietnam,Vietnam,65.0,3.5,2,"slight grainy, roasty, spicy",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.206741541366628,3.203216374269006
1430,1960,Mirzam,United Arab Emirates,3.3627450980392157,Madagascar,Madagascar,72.0,3.25,2,"tangy, roasty, ham",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.206741541366628,3.2186609686609686
1431,1960,Mirzam,United Arab Emirates,3.3627450980392157,Papua new guinea,Papua New Guinea,72.0,3.0,2,"few grits, intense smoke",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.206741541366628,3.223404255319149
1432,2370,Mirzam,United Arab Emirates,3.1333333333333333,Tanzania,Kokoa Kamili,72.0,3.75,3,"complex, fruit, nut, rich",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.206741541366628,3.2186609686609686
1433,2458,Misina,Czech republic,3.256172839506173,Vietnam,Vietnam,70.0,3.5,3,"sour fig, cocoa, creamy, fatty",1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.203216374269006
1434,1626,Mission,Brazil,3.24375,Brazil,"Bahia, Fazenda Venturosa",70.0,3.5,2,"coarse, smokey, citrus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.1836512421545726,3.2241003271537623
1435,1880,Mission,Brazil,3.236046511627907,Brazil,"Fazenda Camboa, Bahia",75.0,3.75,2,"sticky, blackberry, acidic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3.1836512421545726,3.2241003271537623
1436,2354,Mission,Brazil,3.1333333333333333,Puerto rico,"Puerto Rico, 2018 harvest",70.0,3.0,3,"powdery, intense, floral",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3.1836512421545726,3.211668839634941
1437,607,Moho,United States,3.1888297872340425,Belize,"Umoho R., Toledo District, San Felipe",67.0,2.75,3,"rough, sweet, dairy, vanilla",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.205074235907952,3.211668839634941
1438,1026,Moho,United States,3.2148876404494384,Belize,"Toledo District, w/ nibs",73.0,3.25,3,basic cocoa,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1439,1030,Moho,United States,3.2148876404494384,Belize,Toledo District,72.0,3.0,3,"strawberry, blueberry",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
1440,2170,Moka,United States,3.1915555555555555,Cameroon,"Kombone Village, 2018 Harvest",68.0,3.0,2,earthy,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
1441,2198,Moka,United States,3.1915555555555555,Brazil,Brazil,72.0,2.5,3,"dirty, rubbery, spicy",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
1442,2450,Moka,United States,3.1333333333333333,Tanzania,Kokoa Kamili,72.0,3.75,2,"cocoa, fig, classic",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
1443,2338,Moka,United States,3.1333333333333333,Dominican republic,Zorzal Estate,70.0,3.5,2,"dark berry, earthy",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
1444,2350,Moka,United States,3.1333333333333333,Sierra leone,Gola Rainforest,72.0,3.0,3,"roasty, honey, sweet",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
1445,1618,Molucca,United States,3.24375,Peru,Peru,70.0,3.25,2,"dry, nutty, fruity",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
1446,1614,Molucca,United States,3.24375,Dominican republic,La Red,70.0,3.0,2,"overly intense, tart, red fruit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
1447,1618,Molucca,United States,3.24375,Indonesia,Indonesia,70.0,2.75,2,"intense, smokey, floral",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.205074235907952,3.203216374269006
1448,661,Momotombo,Nicaragua,3.2712418300653594,Nicaragua,Matagalpa,70.0,2.75,2,"unrefined, hay, sweet",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1449,661,Momotombo,Nicaragua,3.2712418300653594,Nicaragua,Mombacho,70.0,2.75,2,"unrefined, bright berry, sweet",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1450,2142,Momotombo,Nicaragua,3.1915555555555555,Nicaragua,Nueva Waslala,70.0,3.25,3,"fatty, floral, spicy",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1451,1812,Monarque,Canada,3.236046511627907,Dominican republic,Oko Caribe,72.0,3.5,2,"earthy, spicy, cocoa",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1452,2222,Monsoon,United States,3.1915555555555555,Mexico,Chiapas,70.0,3.25,3,"chalky, powdery, molasses",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.205074235907952,3.211668839634941
1453,2490,MUCHO,Mexico,3.256172839506173,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas",70.0,3.0,3,"light color, spicy, sweet, sour",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1454,1462,Muchomas (Mesocacao),United States,3.24375,Nicaragua,Nicaragua,70.0,3.5,3,"grassy, spicy, sweet",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1455,1462,Muchomas (Mesocacao),United States,3.24375,Nicaragua,Nicaragua,80.0,3.5,3,"sweet, rich",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1456,2190,Musee du Chocolat Theobroma,Japan,3.1915555555555555,Venezuela,Chuao,70.0,3.5,2,"Fruity, Roasty",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.206741541366628,3.2241003271537623
1457,1900,Mutari,United States,3.236046511627907,Vietnam,"Tien Giang, batch 1 SRB",80.0,3.0,2,"gritty, tart, molasses",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.205074235907952,3.203216374269006
1458,1896,Mutari,United States,3.236046511627907,Dominican republic,"Oko Caribe, batch 1 SRB",71.0,2.75,2,"gritty, sweet, earthy",0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1459,1896,Mutari,United States,3.236046511627907,Tanzania,"Kokoa Kamili, batch 1 SRB",68.0,2.75,2,"dry, earthy, atypical",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
1460,1900,Mutari,United States,3.236046511627907,Madagascar,"Ambanja, batch 1 SRB",68.0,2.75,2,"sweet, molasses, gritty",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.205074235907952,3.2186609686609686
1461,1049,Nahua,Costa rica,3.2148876404494384,Costa rica,"Costa Rica, Oscuro",70.0,3.0,3,"earthy, spicy, cocoa",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1462,1049,Nahua,Costa rica,3.2148876404494384,Costa rica,"Costa Rica, Oscuro",58.0,2.5,3,"too sweet, earthy, off notes",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1463,867,Naive,Lithuania,3.2069444444444444,Grenada,Grenada,71.0,2.5,4,"sandy, oranges",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.211668839634941
1464,1046,Naive,Lithuania,3.2148876404494384,Blend,Trinidad & Tobago,70.0,3.75,4,"sandy, floral, spice, roasty",1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
1465,1133,Naive,Lithuania,3.2148876404494384,Peru,"Maranon Canyon, Fortunato No. 4",78.0,3.75,4,"orange, floral, caramel",1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2241003271537623
1466,1379,Naive,Lithuania,3.197530864197531,Nicaragua,Nicaragua,70.0,3.25,4,"sandy, intense, tropical fruit",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
1467,1399,Naive,Lithuania,3.197530864197531,Venezuela,"Barinas, lot 0077",70.0,3.0,4,"coarse, sweet",1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
1468,1399,Naive,Lithuania,3.197530864197531,Venezuela,"Chuao, lot 0077",75.0,2.75,4,"coarse, sweet, minty",1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
1469,2418,Naive,Lithuania,3.1333333333333333,El salvador,"Finca Concepcion, nano-lot",70.0,3.25,3,"bold, savory, creamy",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
1470,2458,Naive,Lithuania,3.1333333333333333,Nicaragua,"Rugoso, nanolot for Cacao Review",67.0,2.75,3,"strong, rubbery, woody, sweet",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.223530513554012,3.211668839634941
1471,1403,Nathan Miller,United States,3.197530864197531,Ghana,Ghana,70.0,3.5,3,"brownie, toffee",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
1472,1403,Nathan Miller,United States,3.197530864197531,Dominican republic,Hispaniola,70.0,2.5,2,"grassy, dirt, mild spice",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
1473,1403,Nathan Miller,United States,3.197530864197531,Madagascar,Madagascar,73.5,2.5,2,"intense, pungent, sour fruit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
1474,1403,Nathan Miller,United States,3.197530864197531,Peru,Peru,72.0,2.25,2,"metallic, medicinal, pungent",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
1475,2060,Nearynogs,Ireland,3.1915555555555555,Dominican republic,"Hispaniola, batch 170308",70.0,3.25,2,"dry, sandy, sweet, acidic",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.223530513554012,3.211668839634941
1476,24,Neuhaus (Callebaut),Belgium,3.0625,Venezuela,Ocumare,71.0,3.0,5,"pastey, complex, coffee, vanilla",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.223530513554012,3.2241003271537623
1477,15,Neuhaus (Callebaut),Belgium,3.0625,Sao Tome and Principe,Sao Tome,75.0,2.75,5,"grassy, earthy, burnt",1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2186609686609686
1478,15,Neuhaus (Callebaut),Belgium,3.0625,Blend,West Africa,73.0,2.0,5,"non descript, poor aftertaste",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
1479,135,Neuhaus (Callebaut),Belgium,3.1666666666666665,Blend,Dark,73.0,1.0,5,"pastey, strong off flavor",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
1480,230,Neuhaus (Callebaut),Belgium,3.0386904761904763,Trinidad and Tobago,Manickchand Estate,67.0,3.75,5,"complex, intense banana",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
1481,531,Neuhaus (Callebaut),Belgium,3.1888297872340425,Papua new guinea,Papua New Guinea,70.0,2.5,5,"gritty, vanilla, non-descript",1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.223530513554012,3.223404255319149
1482,1526,Nibble,United States,3.24375,Madagascar,"Ambanja, Sambirano Valley",72.0,3.0,2,"molasses, bright fruit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.205074235907952,3.2186609686609686
