,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey
1147,1422,Kto,U.S.A,2014,Venezuela,Ocumare,72.0,2.75,3,"nutty, pungent, sour",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1148,1422,Kto,U.S.A,2014,Peru,San Martin,72.0,2.5,2,"intense, pungent, tangy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1149,1852,K'ul,U.S.A,2016,Brazil,"Bahia, Fazenda Camboa",70.0,3.75,4,"creamy, mild flavors",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1852,K'ul,U.S.A,2016,Ecuador,"Los Rios, Hacienda Limon, Heirloom",70.0,3.75,4,oranges,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1151,1840,K'ul,U.S.A,2016,Haiti,"Kafupbo, Petit Bourg, De Borgnes",70.0,3.25,4,"spicy, vanilla, dairy",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1152,1852,K'ul,U.S.A,2016,Peru,"Maranon, Fortunato No. 4",70.0,2.75,4,"astringent, unbalanced, off",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,1359,Kyya,U.S.A,2014,Dominican republic,Hispaniola,72.5,3.0,5,"vanilla, candy-like, sour milk",1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1154,1363,Kyya,U.S.A,2014,Madagascar,Madagascar,72.5,3.0,5,mild vanilla and mild fruit,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,1359,Kyya,U.S.A,2014,Uganda,Uganda,72.5,2.5,5,"vanilla, earth, cardboard",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1156,1363,Kyya,U.S.A,2014,Ecuador,Ecuador,72.5,2.5,5,"intense, bourbon, vanilla",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1157,431,L.A. Burdick (Felchlin),U.S.A,2009,Madagascar,Madagascar,64.0,3.5,5,"smooth, rich, lemon",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1158,451,L.A. Burdick (Felchlin),U.S.A,2009,Bolivia,Bolivian,68.0,3.0,5,"rich, spice, cheese",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1159,576,L.A. Burdick (Felchlin),U.S.A,2010,Dominican republic,Dominican Republic,74.0,3.75,5,"simple, rich hot cocoa",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,576,L.A. Burdick (Felchlin),U.S.A,2010,Grenada,Grenada,75.0,3.25,5,"creamy, cocoa, spice",1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1161,597,L.A. Burdick (Felchlin),U.S.A,2010,Venezuela,Venzuela,71.0,3.0,5,"cocoa, nutty, acidic, burning",1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1162,682,L.A. Burdick (Felchlin),U.S.A,2011,Ecuador,Quito,74.0,3.75,5,"spicy, roasty, coffee",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1163,891,L.A. Burdick (Felchlin),U.S.A,2012,Brazil,Brazil,70.0,4.0,5,"creamy, woody, nutty",1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1164,927,L.A. Burdick (Felchlin),U.S.A,2012,Venezuela,Chuao,68.0,3.75,5,"berry, rich cocoa dominates",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1165,891,L.A. Burdick (Felchlin),U.S.A,2012,Peru,Peru,74.0,3.25,5,"floral, soapy, earthy",1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1166,2426,La Cascade du Chocolat,U.S.A,2019,Fiji,"Fiji, batch 51019",68.0,3.0,3,"unrefined, sweet, basic cocoa",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,2138,La Chorena,U.S.A,2018,Belize,"Maya Mtn, Toledo",70.0,3.25,4,"molasses, high acidity",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1168,2138,La Chorena,U.S.A,2018,Guatemala,"Lachua, Cacao Verapaz",70.0,3.25,2,"tart, molasses, grits",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1169,2138,La Chorena,U.S.A,2018,Dominican republic,Oko Caribe,70.0,3.0,2,"anise, spicy, earthy",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1170,2138,La Chorena,U.S.A,2018,Peru,Maranon,75.0,3.0,2,"earthy, molasses, dried fruit",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1171,2254,La Feverie (Hasnaa),France,2018,Belize,"Maya Mtn, 2017 harvest",70.0,3.5,2,"fruit, cocoa, grape",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1172,2254,La Feverie (Hasnaa),France,2018,Guatemala,"Asochivite, 2017 harvest",70.0,3.5,2,"dry, melon, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1173,2358,La Feverie (Hasnaa),France,2019,Peru,"Piura Blanco, 2018 harvest",72.0,3.5,2,"sandy, grapes",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1174,230,La Maison du Chocolat (Valrhona),France,2008,Blend,"Cuana, 2008, Ven., Indonesia, Ecuad.",74.0,3.5,4,"roasty, dark berry, rich",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1175,445,La Maison du Chocolat (Valrhona),France,2009,Blend,Orinoco,60.0,3.75,4,"cocoa, caramel, sweet",1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,346,La Maison du Chocolat (Valrhona),France,2009,Venezuela,"Porcelana, Pariguan",69.0,3.5,4,"nutty, grassy, rich cocoa",1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,346,La Maison du Chocolat (Valrhona),France,2009,Ghana,Akosombo,68.0,3.25,4,"rich cocoa, burning sensation",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,439,La Maison du Chocolat (Valrhona),France,2009,Blend,Kuruba,60.0,3.0,4,"rich, sweet, cocoa, intense",1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1179,741,La Maison du Chocolat (Valrhona),France,2011,Grenada,Grenada,68.0,3.5,4,"rich, vegetal, banana, spice",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1180,891,La Maison du Chocolat (Valrhona),France,2012,Dominican republic,Loma Sotavento,66.0,3.5,4,"nutty, pear, sour milk",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1181,1145,La Maison du Chocolat (Valrhona),France,2013,Tobago,Tobago,60.0,3.25,4,"creamy, rich, dairy, nutty",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1182,1189,La Maison du Chocolat (Valrhona),France,2013,Ecuador,"Acarigua, w/ nibs",56.0,3.25,4,"sweet, nutty, cocoa",1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,1121,La Maison du Chocolat (Valrhona),France,2013,Blend,"Cuana, 2013, Africa, Carribean, C. Am.",74.0,2.75,4,"brownie, cocoa, sour, sweet",1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1184,2182,La Rifa,Mexico,2018,Mexico,"Almendra Blanca, Blanco Marfil, Jimenez Garcia",70.0,3.5,2,"rich cocoa, mild fruit & nut",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,2186,La Rifa,Mexico,2018,Mexico,"Uranga, Chiapas, Jimenez Garcia farm",70.0,3.5,2,"citrus, prononced orange",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1186,2186,La Rifa,Mexico,2018,Mexico,"Xoconusco, Chiapas, Coop CASFA",70.0,3.0,2,"mild hammy, roasty, sour",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1187,1434,Laia aka Chat-Noir,France,2014,Cuba,Cuba,70.0,2.75,4,"fatty, roasty, coffee, off note",1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1188,1438,Laia aka Chat-Noir,France,2014,Blend,Trinidad-Tobago,68.0,2.75,4,"nutty, woody, leathery",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1189,1642,Laia aka Chat-Noir,France,2015,Vietnam,"Lam Dong, Batch 153",75.0,3.75,4,"creamy, mild honey, floral",1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1190,1638,Laia aka Chat-Noir,France,2015,Sao tome,"Sao Tome, Batch 151",75.0,3.5,4,"rich, roasty, nutty, smoke",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1191,1590,Laia aka Chat-Noir,France,2015,Peru,"Peru, Batch 51/100",75.0,3.25,4,"sandy, fatty, roasty, fruit",1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1192,1642,Laia aka Chat-Noir,France,2015,Brazil,"Bahia, Batch 148",75.0,3.25,4,"smokey, rich cocoa, spice",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1193,1590,Laia aka Chat-Noir,France,2015,Cuba,"Cuba, Batch 59/100",75.0,3.0,4,"slight burnt, astringent, fruit",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1194,1594,Laia aka Chat-Noir,France,2015,Ivory coast,"Ivory Coast, Batch 56/100",75.0,3.0,4,"roasty, nutty, rich cocoa",1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,1590,Laia aka Chat-Noir,France,2015,Madagascar,"Madagascar, Batch 59/100",75.0,2.75,4,"roasty, sour, cardboard",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1196,1590,Laia aka Chat-Noir,France,2015,Vietnam,"Vietnam, Batch 50/100",75.0,2.75,4,"gritty, roasty, waxy, off",1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1197,833,L'Amourette,U.S.A,2012,Venezuela,Carenero Superior,75.0,3.0,5,"chalky, fatty, sweet",1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1198,833,L'Amourette,U.S.A,2012,Venezuela,Rio Caribe,75.0,3.0,5,"chalky, cocoa, tangy",1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1199,853,L'Amourette,U.S.A,2012,Blend,"Peru, Ecuador, Venezuela",72.0,3.0,5,"fatty, nutty, woody",1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1200,1784,L'Amourette,U.S.A,2016,Nicaragua,Rugoso,80.0,3.5,2,"spicy, grassy, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1201,2048,Land,U.k.,2018,Nicaragua,"Nicaliso, Bocay",73.0,3.5,3,"complex, dairy, roasty",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,2048,Land,U.k.,2018,Honduras,San Pedro Sula,70.0,3.25,3,"sandy, rich cocoa",1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1203,2048,Land,U.k.,2018,Nicaragua,Nueva Guinea,71.0,3.0,3,"simple, earthy, cocoa",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1204,1972,Landmark (Amano),U.S.A,2017,Bolivia,"Tranquilidad, Itinez Province",74.0,3.75,3,"well balanced, melon",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1205,2266,Legast,Belgium,2019,Peru,Piura,70.0,3.5,3,"sandy, light color, grape",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1206,2262,Legast,Belgium,2019,Costa rica,Upala,70.0,3.25,3,"base cocoa, mild ham, woody",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207,2266,Legast,Belgium,2019,Colombia,"Chucuri, finca los lagos el Carmen",70.0,2.75,3,"sandy, off, hammy",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1208,1371,Letterpress,U.S.A,2014,Peru,Maranura,70.0,3.5,2,"intense, sticky, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1209,1562,Letterpress,U.S.A,2015,Trinidad,"San Juan Estate, Gran Couva",70.0,3.5,2,"cocoa, spice, fruit",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1210,1566,Letterpress,U.S.A,2015,Tanzania,Kokoa Kamili,70.0,3.5,2,"subtle, spicy, banana",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1211,1562,Letterpress,U.S.A,2015,Bolivia,Beniamo,70.0,3.25,2,"dried fruit, nutty, mushroom",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1212,1566,Letterpress,U.S.A,2015,Dominican republic,"La Red, Guaconejo",70.0,3.25,2,"red fruit, brownie",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1213,1566,Letterpress,U.S.A,2015,Costa rica,San Andres,70.0,3.0,2,"roasty, black pepper, woody",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1214,1728,Letterpress,U.S.A,2016,Liberia,Liberia,70.0,3.25,2,"floral, black licorice",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1215,1984,Letterpress,U.S.A,2017,Peru,Ucayali,70.0,4.0,3,"mild, licorice, coffee, cocoa",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,1952,Letterpress,U.S.A,2017,Honduras,"La Masica, Batch 7, FHIA",70.0,3.5,2,"strong raspberry, mocha",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,1952,Letterpress,U.S.A,2017,Belize,"Maya Mtn, Batch 18, Heirloom",70.0,3.25,2,"smokey, mild berry",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,2122,Letterpress,U.S.A,2018,Ghana,Ashanti,70.0,3.75,3,brownie,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,2338,Letterpress,U.S.A,2019,Jamaica,"Bachelor's Hall, batch 0001",70.0,3.25,3,"woody, mocha, molasses",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1220,2442,Letterpress,U.S.A,2019,Bolvia,"Tranquilidad, beniano",70.0,3.25,3,"spoiled milk, sweet, molasses",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1221,1231,Levy,Finland,2014,Madagascar,Sambirano,71.0,3.5,3,"sandy, citrus",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1222,1856,Lilla,Finland,2016,Madagascar,Madagascar,70.0,3.0,2,"sweet edge, bright fruit, off",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1223,903,Lillie Belle,U.S.A,2012,Peru,La Selva,68.0,3.75,2,"rich cocoa, spicy edge",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,855,Lillie Belle,U.S.A,2012,Peru,Perfect Illusion,65.0,3.5,2,"creamy, strawberry, cocoa",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1225,903,Lillie Belle,U.S.A,2012,Bolivia,"Bolivia, Wild Thing",68.0,3.5,2,"fatty, nutty, melon like",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,947,Lillie Belle,U.S.A,2012,Bolivia,Wild Thing,68.0,3.5,2,"fatty, grassy, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1227,947,Lillie Belle,U.S.A,2012,Dominican republic,"The Other One, Grand Cru",74.0,3.0,2,"fatty, roasty, cocoa",0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1228,947,Lillie Belle,U.S.A,2012,Blend,"Purple Haze, Venezuela, Dom. Rep.",75.0,2.75,2,"grits, roasted, nutty",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1229,157,Lindt & Sprungli,Switzerland,2007,Blend,Excellence (US Version),85.0,3.0,4,"harsh burnt, mild cocoa, tang",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,1049,Loiza,Puerto rico,2013,Puerto rico,Puerto Rico,65.0,2.5,5,"black pepper, vanilla, harsh",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1231,1097,Lonohana,U.S.A,2013,U.s.a.,"Hawai'i Island, Hawaiian Crown, Kona Vanilla",70.0,3.5,4,"sandy, floral, vanilla, candy",1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1232,1093,Lonohana,U.S.A,2013,U.s.a.,"O'ahu Island, Opaeula Estate, Nene, CG Exclusive",71.0,3.0,4,"aluminum, mild coffee, roasty",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,1097,Lonohana,U.S.A,2013,U.s.a.,"O'ahu Island, Opaeula Estate, Ele'ele",72.0,3.0,4,"strong, brandy, smoke",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1234,1383,Lonohana,U.S.A,2014,U.s.a.,"O'ahu Island, Haleiwa, Lonohana E., Kanahiku",70.0,3.75,2,"spicy, candied, complex",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1235,1395,Lonohana,U.S.A,2014,U.s.a.,"O'ahu Island, Haleiwa E, 2014",75.0,3.75,4,"dairy, pudding",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,1395,Lonohana,U.S.A,2014,U.s.a.,"O'ahu Island, Haleiwa E, 2014",65.0,3.25,4,"sweet, candy-like, nutty",1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,1502,Love Bar,U.S.A,2015,Nicaragua,Nicaragua,75.0,2.0,2,"multiple off flavors, metallic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,2198,Love Brown,Taiwan,2018,Nicaragua,Chuno,78.0,3.5,2,intense mocha flavor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,2198,Love Brown,Taiwan,2018,Nicaragua,O'Payo,80.0,3.25,2,"nutty, mild dairy",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,2194,Love Brown,Taiwan,2018,Sumatra,Sumatra,70.0,3.0,2,"smokey, earthy, cocoa",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1241,2194,Love Brown,Taiwan,2018,Nicaragua,Medalla,75.0,2.5,2,potting soil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,1976,Luisa Abram,Brazil,2017,Brazil,"Rio Purus, 2016 Harvest",81.0,3.25,2,"oily, burnt, earthy",0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1243,2238,Luisa Abram,Brazil,2018,Brazil,"Rio Acara, Wild Amazon",70.0,3.0,2,"rustic, basic cocoa, earthy",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1244,552,Luker,Colombia,2010,Colombia,Santander,65.0,3.5,5,"marshmallow, rich brownie",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,552,Luker,Colombia,2010,Blend,"Macondo, Colombia, Ecuador",60.0,3.0,5,"sticky, marshmallow, cocoa",1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1246,552,Luker,Colombia,2010,Blend,"Misterio, Colombia, Ecuador",58.0,3.0,5,"watered down coffee, cocoa",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,552,Luker,Colombia,2010,Blend,"Selva, Colombia, Ecuador",46.0,2.75,5,"very sweet, caramel, candy",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,2430,MADE,U.S.A,2019,Ghana,Ghana,75.0,2.75,3,"gritty, cocoa base, ashey",1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1249,2426,MADE,U.S.A,2019,Uganda,Uganda,75.0,2.5,3,"gritty, roasty, rubbery",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1250,284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,63.0,4.0,5,"intense, nutty, cocoa",1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1251,284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,70.0,3.75,5,"sandy, woody, peanut butter",1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1252,284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,67.0,3.5,5,"sandy, red berry, cocoa",1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1253,288,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,75.0,3.5,5,"sticky, bitter, nutty",1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1254,607,Madre,U.S.A,2010,Mexico,"Chiapas, Triple Cacao",72.0,2.75,4,"raisiny, chewy",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1255,693,Madre,U.S.A,2011,Costa rica,Upala,70.0,2.75,4,"sticky, strong vanilla, pepper",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1256,672,Madre,U.S.A,2011,Dominican republic,Dominican,70.0,2.5,4,"sandy, sweet, strong vanilla",1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1257,995,Madre,U.S.A,2012,U.s.a.,Kaua'i Island,70.0,3.5,4,"vanilla, brownie, peanut",1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1258,991,Madre,U.S.A,2012,U.s.a.,"Hawai'i Island, Hamakua Coast, Kokoleka",70.0,3.25,4,"creamy, vanilla, rich fruit",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1259,995,Madre,U.S.A,2012,U.s.a.,"Criollo, Hawaii",70.0,3.25,4,"creamy, burnt nuts, woody",1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1260,1085,Madre,U.S.A,2013,Brazil,Brazil,70.0,3.5,4,"strong vanilla, nut, coffee",1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1261,1085,Madre,U.S.A,2013,Puerto rico,Puerto Rico,70.0,2.75,4,"intense vanilla, swiss miss",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,1089,Madre,U.S.A,2013,U.s.a.,"Hawai'i Island, Choobua, Kona",70.0,2.75,4,"fatty, vanilla, candy-like",1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1263,1089,Madre,U.S.A,2013,Mexico,"Xocunusco, Chiapas, Pichucalco",70.0,2.75,4,"vanilla, earthy, caramel",1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1264,1940,Madre,U.S.A,2017,Solomon islands,Guadalcanal,73.0,3.5,2,"mild earthy, mild cocoa, nut",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,308,Maglio,Italy,2008,Dominican republic,Santo Domingo,70.0,3.75,5,"creamy, hay, nutty",1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1266,308,Maglio,Italy,2008,Cuba,Cuba,70.0,3.25,5,"nutty, cooling sensation",1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,308,Maglio,Italy,2008,Ecuador,Ecuador,70.0,3.0,4,"creamy, nutty, mass market",0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,300,Maglio,Italy,2008,Tanzania,Africa,75.0,2.0,4,"chalky, astringent, vanilla",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1269,531,Majani,Italy,2010,Ecuador,Ecuador,70.0,2.0,4,"strong vanilla, some spice",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1270,184,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Mora Mora 2006,73.0,3.5,4,"creamy, sublte grape notes",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,184,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Sambirano 2006,75.0,2.75,4,"cardboard, tea-like",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
