,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla_have_not_vanilla,vanilla,vanilla_have_vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey,company_continent,origin_continent
1393,24,Michel Cluizel,France,2006,Blend,Carre Amer,60.0,2.0,4,"sweet, crisp nibs",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,Unknown
1394,24,Michel Cluizel,France,2006,Blend,Carre Grand Noir,85.0,2.0,4,bitter coffee flavor,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,Unknown
1395,81,Michel Cluizel,France,2006,Blend,Noir Infini,99.0,2.0,4,"smooth, bold, bitter",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,EU,Unknown
1396,117,Michel Cluizel,France,2007,Venezuela,"Carenero Superior, Concepcion",66.0,3.5,4,"cocoa, orange",1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,SA
1397,135,Michel Cluizel,France,2007,Sao Tome and Principe,Vila Gracinda,67.0,3.5,4,"creamy, smoke, raspberry",1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,EU,AF
1398,963,Michel Cluizel,France,2012,Mexico,"Chiapas, Mokaya P.",66.0,3.75,4,"raisins, melon",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,NA
1399,2020,Michel Cluizel,France,2017,Colombia,El Jardin,69.0,3.25,4,"sandy, earthy, fatty",1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,EU,SA
1400,2438,Michel Cluizel,France,2019,Guatemala,La Laguna Plantation,70.0,3.5,4,"dairy, cocoa, fatty, apple",1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,EU,NA
1401,2270,Michel Cluizel,France,2019,Brazil,Riachuelo Plantation,70.0,3.0,4,"sandy, grits, nutty, vanilla",1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,EU,SA
1402,887,Middlebury,United States,2012,Indonesia,"Balinese, Java",70.0,2.5,4,"leather, salt",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AS
1403,887,Middlebury,United States,2012,Bolivia,Alto Beni,75.0,2.0,4,"sticky, cardboard, why bother",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,SA
1404,887,Middlebury,United States,2012,Blend,Houseblend,65.0,1.5,4,"chemical, salt, wtf",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1405,1117,Middlebury,United States,2013,Belize,Belize,80.0,3.25,4,"strawberry, cream, spice",1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA
1406,1117,Middlebury,United States,2013,Dominican republic,La Red,75.0,2.5,3,"molassses, palm, spicy",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA
1407,1490,Middlebury,United States,2015,Dominican republic,Oko Caribe,75.0,3.75,3,"spicy, rich, mint",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA
1408,1490,Middlebury,United States,2015,Venezuela,"Patanemo, Epoch, Donaldo",75.0,3.75,3,"nutty, grassy, woody",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,SA
1409,1490,Middlebury,United States,2015,Belize,Maya Mountain,80.0,3.5,3,"woody, lemon, mild bitter",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA
1410,1490,Middlebury,United States,2015,Trinidad and Tobago,San Juan Estate,70.0,3.5,3,"black pepper, dairy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
1411,1538,Middlebury,United States,2015,Nicaragua,"Matagalpa, Cacao Bisiesto",70.0,3.5,3,"rum, herbal, rich",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
1412,1538,Middlebury,United States,2015,Tanzania,Kokoa Kamili,75.0,3.25,3,"banana, melon, fatty",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,AF
1413,2112,Mike & Becky,Belgium,2018,Belize,"San Jose, Toledo, 2017 harvest",70.0,3.5,3,"grape, cocoa",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,NA
1414,2112,Mike & Becky,Belgium,2018,India,Idukki,70.0,3.25,3,"candy spices, sweet",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,AS
1415,2114,Mike & Becky,Belgium,2018,Peru,"Maranon, 2017 harvest",70.0,3.25,3,"complex, true to origin",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,SA
1416,2112,Mike & Becky,Belgium,2018,Dominican republic,"Oko Caribe, hispaniola, 2017 harvest",70.0,3.0,3,"fatty, simple",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EU,NA
1417,825,Millcreek Cacao Roasters,United States,2012,Ecuador,Ecuador,70.0,3.5,4,"wine, brownie batter",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1418,1073,Millcreek Cacao Roasters,United States,2013,Ecuador,Ecuador,70.0,2.5,4,"unrefined, burnt nuts, vanilla",1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,SA
1419,2346,Millesime,Belgium,2019,Ecuador,"Los Rios, Arriba, 2017 Harvest",70.0,3.0,3,"sandy, nutmeg, astringent",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU,SA
1420,2346,Millesime,Belgium,2019,India,"Kaithapara Village, Idukki, Kerala, 2017 H.",74.0,3.0,3,"dry, sandy, empty, sweet",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU,AS
1421,2346,Millesime,Belgium,2019,Brazil,"Fazenda Leolinad, Bahia, 2017 H.",76.0,3.0,3,"dry, sandy, dirt, empty",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,EU,SA
1422,2214,Milton,Japan,2018,Peru,"Piura Gran Blanco, Sisyu & Kiriyana Phoenix",70.0,3.75,2,"grape, thick, chewy",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,AS,SA
1423,2210,Milton,Japan,2018,Madagascar,Ambanja,70.0,3.5,2,"cocoa, mild pear, sticky",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,AS,AF
1424,2214,Milton,Japan,2018,Vietnam,Ben Tre,70.0,3.25,2,"cocounut, late sour",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,AS,AS
1425,2214,Milton,Japan,2018,Brazil,Bahia,70.0,3.0,2,"intense, sour, hammy",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,AS,SA
1426,607,Mindo,United States,2010,Ecuador,Ecuador,77.0,2.75,3,"dry, coffee notes from roaster",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1427,2382,Mindo,United States,2019,Ecuador,"Ecuador, lot# 181220",67.0,2.75,3,"sandy, harsh, floral",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,SA
1428,1920,Minimal,Japan,2016,Haiti,"Acul-du-Nord, 2015",70.0,3.5,2,"gritty, sweet, earty",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AS,NA
1429,1960,Mirzam,United Arab Emirates,2017,Vietnam,Vietnam,65.0,3.5,2,"slight grainy, roasty, spicy",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,AS,AS
1430,1960,Mirzam,United Arab Emirates,2017,Madagascar,Madagascar,72.0,3.25,2,"tangy, roasty, ham",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS,AF
1431,1960,Mirzam,United Arab Emirates,2017,Papua new guinea,Papua New Guinea,72.0,3.0,2,"few grits, intense smoke",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AS,OC
1432,2370,Mirzam,United Arab Emirates,2019,Tanzania,Kokoa Kamili,72.0,3.75,3,"complex, fruit, nut, rich",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,AS,AF
1433,2458,Misina,Czech republic,2020,Vietnam,Vietnam,70.0,3.5,3,"sour fig, cocoa, creamy, fatty",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,EU,AS
1434,1626,Mission,Brazil,2015,Brazil,"Bahia, Fazenda Venturosa",70.0,3.5,2,"coarse, smokey, citrus",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SA,SA
1435,1880,Mission,Brazil,2016,Brazil,"Fazenda Camboa, Bahia",75.0,3.75,2,"sticky, blackberry, acidic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,SA,SA
1436,2354,Mission,Brazil,2019,Puerto rico,"Puerto Rico, 2018 harvest",70.0,3.0,3,"powdery, intense, floral",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,SA,NA
1437,607,Moho,United States,2010,Belize,"Umoho R., Toledo District, San Felipe",67.0,2.75,3,"rough, sweet, dairy, vanilla",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA
1438,1026,Moho,United States,2013,Belize,"Toledo District, w/ nibs",73.0,3.25,3,basic cocoa,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1439,1030,Moho,United States,2013,Belize,Toledo District,72.0,3.0,3,"strawberry, blueberry",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1440,2170,Moka,United States,2018,Cameroon,"Kombone Village, 2018 Harvest",68.0,3.0,2,earthy,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1441,2198,Moka,United States,2018,Brazil,Brazil,72.0,2.5,3,"dirty, rubbery, spicy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SA
1442,2450,Moka,United States,2019,Tanzania,Kokoa Kamili,72.0,3.75,2,"cocoa, fig, classic",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,AF
1443,2338,Moka,United States,2019,Dominican republic,Zorzal Estate,70.0,3.5,2,"dark berry, earthy",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1444,2350,Moka,United States,2019,Sierra leone,Gola Rainforest,72.0,3.0,3,"roasty, honey, sweet",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1445,1618,Molucca,United States,2015,Peru,Peru,70.0,3.25,2,"dry, nutty, fruity",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
1446,1614,Molucca,United States,2015,Dominican republic,La Red,70.0,3.0,2,"overly intense, tart, red fruit",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1447,1618,Molucca,United States,2015,Indonesia,Indonesia,70.0,2.75,2,"intense, smokey, floral",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,AS
1448,661,Momotombo,Nicaragua,2011,Nicaragua,Matagalpa,70.0,2.75,2,"unrefined, hay, sweet",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1449,661,Momotombo,Nicaragua,2011,Nicaragua,Mombacho,70.0,2.75,2,"unrefined, bright berry, sweet",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1450,2142,Momotombo,Nicaragua,2018,Nicaragua,Nueva Waslala,70.0,3.25,3,"fatty, floral, spicy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,NA,NA
1451,1812,Monarque,Canada,2016,Dominican republic,Oko Caribe,72.0,3.5,2,"earthy, spicy, cocoa",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
1452,2222,Monsoon,United States,2018,Mexico,Chiapas,70.0,3.25,3,"chalky, powdery, molasses",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA
1453,2490,MUCHO,Mexico,2020,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas",70.0,3.0,3,"light color, spicy, sweet, sour",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA
1454,1462,Muchomas (Mesocacao),United States,2015,Nicaragua,Nicaragua,70.0,3.5,3,"grassy, spicy, sweet",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
1455,1462,Muchomas (Mesocacao),United States,2015,Nicaragua,Nicaragua,80.0,3.5,3,"sweet, rich",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
1456,2190,Musee du Chocolat Theobroma,Japan,2018,Venezuela,Chuao,70.0,3.5,2,"Fruity, Roasty",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS,SA
1457,1900,Mutari,United States,2016,Vietnam,"Tien Giang, batch 1 SRB",80.0,3.0,2,"gritty, tart, molasses",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,AS
1458,1896,Mutari,United States,2016,Dominican republic,"Oko Caribe, batch 1 SRB",71.0,2.75,2,"gritty, sweet, earthy",0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1459,1896,Mutari,United States,2016,Tanzania,"Kokoa Kamili, batch 1 SRB",68.0,2.75,2,"dry, earthy, atypical",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1460,1900,Mutari,United States,2016,Madagascar,"Ambanja, batch 1 SRB",68.0,2.75,2,"sweet, molasses, gritty",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,AF
1461,1049,Nahua,Costa rica,2013,Costa rica,"Costa Rica, Oscuro",70.0,3.0,3,"earthy, spicy, cocoa",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
1462,1049,Nahua,Costa rica,2013,Costa rica,"Costa Rica, Oscuro",58.0,2.5,3,"too sweet, earthy, off notes",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1463,867,Naive,Lithuania,2012,Grenada,Grenada,71.0,2.5,4,"sandy, oranges",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU,NA
1464,1046,Naive,Lithuania,2013,Blend,Trinidad & Tobago,70.0,3.75,4,"sandy, floral, spice, roasty",1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,EU,Unknown
1465,1133,Naive,Lithuania,2013,Peru,"Maranon Canyon, Fortunato No. 4",78.0,3.75,4,"orange, floral, caramel",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,EU,SA
1466,1379,Naive,Lithuania,2014,Nicaragua,Nicaragua,70.0,3.25,4,"sandy, intense, tropical fruit",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,EU,NA
1467,1399,Naive,Lithuania,2014,Venezuela,"Barinas, lot 0077",70.0,3.0,4,"coarse, sweet",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,SA
1468,1399,Naive,Lithuania,2014,Venezuela,"Chuao, lot 0077",75.0,2.75,4,"coarse, sweet, minty",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,EU,SA
1469,2418,Naive,Lithuania,2019,El salvador,"Finca Concepcion, nano-lot",70.0,3.25,3,"bold, savory, creamy",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,EU,NA
1470,2458,Naive,Lithuania,2019,Nicaragua,"Rugoso, nanolot for Cacao Review",67.0,2.75,3,"strong, rubbery, woody, sweet",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,EU,NA
1471,1403,Nathan Miller,United States,2014,Ghana,Ghana,70.0,3.5,3,"brownie, toffee",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1472,1403,Nathan Miller,United States,2014,Dominican republic,Hispaniola,70.0,2.5,2,"grassy, dirt, mild spice",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1473,1403,Nathan Miller,United States,2014,Madagascar,Madagascar,73.5,2.5,2,"intense, pungent, sour fruit",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,AF
1474,1403,Nathan Miller,United States,2014,Peru,Peru,72.0,2.25,2,"metallic, medicinal, pungent",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SA
1475,2060,Nearynogs,Ireland,2018,Dominican republic,"Hispaniola, batch 170308",70.0,3.25,2,"dry, sandy, sweet, acidic",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,EU,NA
1476,24,Neuhaus (Callebaut),Belgium,2006,Venezuela,Ocumare,71.0,3.0,5,"pastey, complex, coffee, vanilla",1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,EU,SA
1477,15,Neuhaus (Callebaut),Belgium,2006,Sao Tome and Principe,Sao Tome,75.0,2.75,5,"grassy, earthy, burnt",1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EU,AF
1478,15,Neuhaus (Callebaut),Belgium,2006,Blend,West Africa,73.0,2.0,5,"non descript, poor aftertaste",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,Unknown
1479,135,Neuhaus (Callebaut),Belgium,2007,Blend,Dark,73.0,1.0,5,"pastey, strong off flavor",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,Unknown
1480,230,Neuhaus (Callebaut),Belgium,2008,Trinidad and Tobago,Manickchand Estate,67.0,3.75,5,"complex, intense banana",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,NA
1481,531,Neuhaus (Callebaut),Belgium,2010,Papua new guinea,Papua New Guinea,70.0,2.5,5,"gritty, vanilla, non-descript",1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,EU,OC
1482,1526,Nibble,United States,2015,Madagascar,"Ambanja, Sambirano Valley",72.0,3.0,2,"molasses, bright fruit",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,AF
1483,1526,Nibble,United States,2015,Peru,Tumbes,72.0,3.0,2,"molasses, malt, raisin",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,SA
1484,1526,Nibble,United States,2015,Dominican republic,Elvesia P.,72.0,2.75,2,"molasses, rum, tea",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA
1485,1526,Nibble,United States,2015,Venezuela,Patanemo,72.0,2.25,2,"molasses, nut, roasty, bitter",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,SA
1486,2134,Nibble,United States,2018,Brazil,Bahia,72.0,3.0,2,notes from sugar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1487,1022,Night Owl,United States,2013,Ecuador,Ecuador,75.0,3.5,3,"single note, spicy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SA
1488,1022,Night Owl,United States,2013,Peru,Peru,75.0,2.75,3,"spicy, red fruit, raisins",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,SA
1489,2398,Nikoa,Ecuador,2019,Ecuador,"Los Rios, Dec. 2018 H., Batch 2",72.0,3.75,3,"floral, cocoa, creamy",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,SA,SA
1490,2142,Nina,Peru,2018,Peru,Chazuta,70.0,3.0,3,"pungent, grape, sour",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,SA,SA
1491,2158,Ninth (9th) & Larkin,United States,2018,Tanzania,"Kokoa Kamili, Kilobmbero batch TK186",72.0,3.0,3,"sweet, melon notes",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1492,2174,Ninth (9th) & Larkin,United States,2018,Dominican republic,Oko Caribe,72.0,3.0,3,"basic cocoa, sour ending",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1493,2162,Ninth (9th) & Larkin,United States,2018,Vietnam,"Ben Tre, batch VNBT186",72.0,2.75,3,"spicy, vanilla, sweet",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,AS
1494,2394,Ninth (9th) & Larkin,United States,2019,Colombia,"Sierra Nevada, batch CSN192",72.0,3.25,3,"strong base cocoa, rubber",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1495,2282,Ninth (9th) & Larkin,United States,2019,Fiji,"Matasawalevu, batch FJMA1",74.0,2.75,3,"sour, rubbery, off",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,OC
1496,1299,Noble Bean aka Jerjobo,United States,2014,Peru,Maranon Canyon,75.0,3.25,4,"roasty, mild orange",0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1497,1295,Noble Bean aka Jerjobo,United States,2014,Ghana,Ghana,75.0,3.0,4,"nutty, high roast, spice",0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,AF
1498,1299,Noble Bean aka Jerjobo,United States,2014,Belize,Moho Valley,75.0,3.0,4,"coconut, mild metallic",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1499,935,Nova Monda,Nicaragua,2012,Ecuador,"Punta Galera, cacao Nacional, gold label",80.0,3.25,2,"sandy, strawberries",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1500,931,Nova Monda,Nicaragua,2012,Nicaragua,"La Patriota, cacao Indio, purple label",70.0,3.0,2,"woody, coffee, roasted cherry",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
1501,935,Nova Monda,Nicaragua,2012,Nicaragua,"La Dalia, Matagalpa,cacao Bisesto,green label",75.0,2.75,2,"fatty, honey, earthy",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA
1502,1454,Nuance,United States,2015,Ghana,"Ghana, 2013, batch 3581",70.0,3.75,2,"rich, cherry, smoke, cocoa",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,AF
1503,1470,Nuance,United States,2015,Dominican republic,La Red,70.0,3.75,2,"rich, mild smoke, red fruit",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA
1504,1458,Nuance,United States,2015,Madagascar,"Sambirano Valley, 2012, batch 3062",70.0,3.5,2,"fruity, sour, high astringent",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,AF
1505,1458,Nuance,United States,2015,Venezuela,"Canoabo, 2013, batch 2642",70.0,3.0,2,"intense, slightly burnt",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,SA
1506,1458,Nuance,United States,2015,Ecuador,"Ecuador, 2013",70.0,2.75,2,"earthy, roasted nuts",0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1507,2486,Nuance,United States,2020,Vietnam,"Lam Dong, 2016 h., batch 20111",70.0,3.25,3,"spicy, cocoa, hammy",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,AS
1508,2486,Nuance,United States,2020,Nigeria,"Akwa Ibom, 2017 h., batch 19762",70.0,3.0,3,"cocoa, nut, dried fruit, rubbery",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,AF
1509,1876,Nugali,Brazil,2016,Brazil,Fazenda Leolinda,70.0,3.5,3,"nutty, banana, cocoa",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SA,SA
